index,id,category,sort
8968,117266281,lam-dep-suc-khoe,"price,desc"
8969,205644646,lam-dep-suc-khoe,"price,desc"
8970,150250343,lam-dep-suc-khoe,"price,desc"
8971,241785803,lam-dep-suc-khoe,"price,desc"
8972,147948947,lam-dep-suc-khoe,"price,desc"
8973,99417582,lam-dep-suc-khoe,"price,desc"
8974,103473003,lam-dep-suc-khoe,"price,desc"
8975,193531164,lam-dep-suc-khoe,"price,desc"
8976,166347133,lam-dep-suc-khoe,"price,desc"
8977,209408223,lam-dep-suc-khoe,"price,desc"
8978,218755792,lam-dep-suc-khoe,"price,desc"
8979,207911424,lam-dep-suc-khoe,"price,desc"
8980,150251034,lam-dep-suc-khoe,"price,desc"
8981,155346966,lam-dep-suc-khoe,"price,desc"
8982,193531742,lam-dep-suc-khoe,"price,desc"
8983,241783191,lam-dep-suc-khoe,"price,desc"
8984,245782607,lam-dep-suc-khoe,"price,desc"
8985,165015371,lam-dep-suc-khoe,"price,desc"
8986,183533576,lam-dep-suc-khoe,"price,desc"
8987,137012904,lam-dep-suc-khoe,"price,desc"
8988,137013426,lam-dep-suc-khoe,"price,desc"
8989,193531970,lam-dep-suc-khoe,"price,desc"
8990,205609329,lam-dep-suc-khoe,"price,desc"
8991,91650346,lam-dep-suc-khoe,"price,desc"
8992,253264559,lam-dep-suc-khoe,"price,desc"
8993,117599948,lam-dep-suc-khoe,"price,desc"
8994,173858509,lam-dep-suc-khoe,"price,desc"
8995,13593048,lam-dep-suc-khoe,"price,desc"
8996,49593802,lam-dep-suc-khoe,"price,desc"
8997,205674818,lam-dep-suc-khoe,"price,desc"
8998,188845474,lam-dep-suc-khoe,"price,desc"
8999,7382055,lam-dep-suc-khoe,"price,desc"
9000,34426526,lam-dep-suc-khoe,"price,desc"
9001,248858613,lam-dep-suc-khoe,"price,desc"
9002,53896464,lam-dep-suc-khoe,"price,desc"
9003,248865886,lam-dep-suc-khoe,"price,desc"
9004,198578821,lam-dep-suc-khoe,"price,desc"
9005,227131147,lam-dep-suc-khoe,"price,desc"
9006,182742792,lam-dep-suc-khoe,"price,desc"
9007,213867027,lam-dep-suc-khoe,"price,desc"
9008,248355640,lam-dep-suc-khoe,"price,desc"
9009,249220214,lam-dep-suc-khoe,"price,desc"
9010,204365586,lam-dep-suc-khoe,"price,desc"
9011,104738355,lam-dep-suc-khoe,"price,desc"
9012,2749331,lam-dep-suc-khoe,"price,desc"
9013,214132584,lam-dep-suc-khoe,"price,desc"
9014,26299417,lam-dep-suc-khoe,"price,desc"
9015,249085257,lam-dep-suc-khoe,"price,desc"
9016,205685290,lam-dep-suc-khoe,"price,desc"
9017,242663045,lam-dep-suc-khoe,"price,desc"
9018,249570185,lam-dep-suc-khoe,"price,desc"
9019,59339201,lam-dep-suc-khoe,"price,desc"
9020,168317778,lam-dep-suc-khoe,"price,desc"
9021,205684105,lam-dep-suc-khoe,"price,desc"
9022,197548049,lam-dep-suc-khoe,"price,desc"
9023,198364612,lam-dep-suc-khoe,"price,desc"
9024,154155684,lam-dep-suc-khoe,"price,desc"
9025,89222036,lam-dep-suc-khoe,"price,desc"
9026,109062324,lam-dep-suc-khoe,"price,desc"
9027,193771459,lam-dep-suc-khoe,"price,desc"
9028,216460818,lam-dep-suc-khoe,"price,desc"
9029,263067373,lam-dep-suc-khoe,"price,desc"
9030,253102876,lam-dep-suc-khoe,"price,desc"
9071,131504747,lam-dep-suc-khoe,newest
9072,73190846,lam-dep-suc-khoe,newest
9073,25108019,lam-dep-suc-khoe,newest
9074,74212316,lam-dep-suc-khoe,newest
9076,213591008,lam-dep-suc-khoe,newest
9077,113671562,lam-dep-suc-khoe,newest
9078,98086015,lam-dep-suc-khoe,newest
9079,57649867,lam-dep-suc-khoe,newest
9081,72025176,lam-dep-suc-khoe,newest
9084,284465,lam-dep-suc-khoe,newest
9085,10404745,lam-dep-suc-khoe,newest
9086,111947615,lam-dep-suc-khoe,newest
9087,108988982,lam-dep-suc-khoe,newest
9090,169744337,lam-dep-suc-khoe,newest
9091,72864994,lam-dep-suc-khoe,newest
9092,197658376,lam-dep-suc-khoe,newest
9094,117222715,lam-dep-suc-khoe,newest
9096,638371,lam-dep-suc-khoe,newest
9099,19646731,lam-dep-suc-khoe,newest
9100,434782,lam-dep-suc-khoe,newest
9102,164015291,lam-dep-suc-khoe,newest
9103,385568,lam-dep-suc-khoe,newest
9104,1911371,lam-dep-suc-khoe,newest
9106,252867390,lam-dep-suc-khoe,newest
9107,17043134,lam-dep-suc-khoe,newest
9108,108535228,lam-dep-suc-khoe,newest
9109,175097308,lam-dep-suc-khoe,newest
9110,161256062,lam-dep-suc-khoe,newest
9111,263309049,lam-dep-suc-khoe,"price,asc"
9112,263308931,lam-dep-suc-khoe,"price,asc"
9113,263308935,lam-dep-suc-khoe,"price,asc"
9114,263303264,lam-dep-suc-khoe,"price,asc"
9115,263303256,lam-dep-suc-khoe,"price,asc"
9116,263303258,lam-dep-suc-khoe,"price,asc"
9117,263303262,lam-dep-suc-khoe,"price,asc"
9118,263303260,lam-dep-suc-khoe,"price,asc"
9119,263302714,lam-dep-suc-khoe,"price,asc"
9120,263297652,lam-dep-suc-khoe,"price,asc"
9121,263297666,lam-dep-suc-khoe,"price,asc"
9122,263297644,lam-dep-suc-khoe,"price,asc"
9123,263297615,lam-dep-suc-khoe,"price,asc"
9124,263297613,lam-dep-suc-khoe,"price,asc"
9125,263297384,lam-dep-suc-khoe,"price,asc"
9126,263297009,lam-dep-suc-khoe,"price,asc"
9127,263296995,lam-dep-suc-khoe,"price,asc"
9128,263296865,lam-dep-suc-khoe,"price,asc"
9129,263275210,lam-dep-suc-khoe,"price,asc"
9130,263296697,lam-dep-suc-khoe,"price,asc"
9131,263296573,lam-dep-suc-khoe,"price,asc"
9132,263294823,lam-dep-suc-khoe,"price,asc"
9133,263296316,lam-dep-suc-khoe,"price,asc"
9134,263296292,lam-dep-suc-khoe,"price,asc"
9135,263296228,lam-dep-suc-khoe,"price,asc"
9136,263296238,lam-dep-suc-khoe,"price,asc"
9137,263295844,lam-dep-suc-khoe,"price,asc"
9138,263295817,lam-dep-suc-khoe,"price,asc"
9139,263295634,lam-dep-suc-khoe,"price,asc"
9140,263295520,lam-dep-suc-khoe,"price,asc"
9141,263295414,lam-dep-suc-khoe,"price,asc"
9142,263295317,lam-dep-suc-khoe,"price,asc"
9143,263295326,lam-dep-suc-khoe,"price,asc"
9144,263295331,lam-dep-suc-khoe,"price,asc"
9145,263295314,lam-dep-suc-khoe,"price,asc"
9146,263295332,lam-dep-suc-khoe,"price,asc"
9147,263295341,lam-dep-suc-khoe,"price,asc"
9148,263295337,lam-dep-suc-khoe,"price,asc"
9149,263295313,lam-dep-suc-khoe,"price,asc"
9150,263295312,lam-dep-suc-khoe,"price,asc"
9151,193531326,lam-dep-suc-khoe,"price,asc"
9152,193530822,lam-dep-suc-khoe,"price,asc"
9153,173058719,lam-dep-suc-khoe,"price,asc"
9154,241791835,lam-dep-suc-khoe,"price,asc"
9155,262495949,lam-dep-suc-khoe,"price,asc"
9156,203931616,lam-dep-suc-khoe,"price,asc"
9157,242023975,lam-dep-suc-khoe,"price,asc"
9158,199571632,lam-dep-suc-khoe,"price,asc"
9159,115950185,lam-dep-suc-khoe,"price,asc"
9160,115950261,lam-dep-suc-khoe,"price,asc"
9161,115947641,lam-dep-suc-khoe,"price,asc"
9162,150253013,lam-dep-suc-khoe,"price,asc"
9163,28117010,lam-dep-suc-khoe,"price,asc"
9164,103472837,lam-dep-suc-khoe,"price,asc"
9165,115224937,lam-dep-suc-khoe,"price,asc"
9166,193531651,lam-dep-suc-khoe,"price,asc"
9167,193530900,lam-dep-suc-khoe,"price,asc"
9168,125614269,lam-dep-suc-khoe,"price,asc"
9169,103473867,lam-dep-suc-khoe,"price,asc"
9170,98862650,lam-dep-suc-khoe,"price,asc"
9171,193531244,lam-dep-suc-khoe,"price,asc"
9172,225926114,lam-dep-suc-khoe,"price,asc"
9173,172406172,lam-dep-suc-khoe,"price,asc"
9174,98863903,lam-dep-suc-khoe,"price,asc"
9175,153530544,lam-dep-suc-khoe,"price,asc"
9176,137012801,lam-dep-suc-khoe,"price,asc"
9177,193530982,lam-dep-suc-khoe,"price,asc"
9178,193530824,lam-dep-suc-khoe,"price,asc"
9179,125614782,lam-dep-suc-khoe,"price,asc"
9180,205609015,lam-dep-suc-khoe,"price,asc"
9181,216210160,lam-dep-suc-khoe,"price,asc"
9182,193530821,lam-dep-suc-khoe,"price,asc"
9183,247275420,lam-dep-suc-khoe,"price,asc"
9184,241774952,lam-dep-suc-khoe,"price,asc"
9185,137011862,lam-dep-suc-khoe,"price,asc"
9186,165667256,lam-dep-suc-khoe,"price,asc"
9187,147725250,lam-dep-suc-khoe,"price,asc"
9188,144180838,lam-dep-suc-khoe,"price,asc"
9189,193531938,lam-dep-suc-khoe,"price,asc"
9190,103473781,lam-dep-suc-khoe,"price,asc"
9191,3756879,lam-dep-suc-khoe,"price,desc"
9192,20063575,lam-dep-suc-khoe,"price,desc"
9193,206553394,lam-dep-suc-khoe,"price,desc"
9194,20174991,lam-dep-suc-khoe,"price,desc"
9195,59337591,lam-dep-suc-khoe,"price,desc"
9196,261832746,lam-dep-suc-khoe,"price,desc"
9197,42566443,lam-dep-suc-khoe,"price,desc"
9198,111487291,lam-dep-suc-khoe,"price,desc"
9199,214824270,lam-dep-suc-khoe,"price,desc"
9200,205685397,lam-dep-suc-khoe,"price,desc"
9201,262055996,lam-dep-suc-khoe,"price,desc"
9202,75830990,lam-dep-suc-khoe,"price,desc"
9203,198585479,lam-dep-suc-khoe,"price,desc"
9204,248755344,lam-dep-suc-khoe,"price,desc"
9205,206553444,lam-dep-suc-khoe,"price,desc"
9206,262037039,lam-dep-suc-khoe,"price,desc"
9207,109580084,lam-dep-suc-khoe,"price,desc"
9208,199137985,lam-dep-suc-khoe,"price,desc"
9209,203449477,lam-dep-suc-khoe,"price,desc"
9210,212251277,lam-dep-suc-khoe,"price,desc"
9211,194583418,lam-dep-suc-khoe,"price,desc"
9212,206553412,lam-dep-suc-khoe,"price,desc"
9214,242663243,lam-dep-suc-khoe,"price,desc"
9215,193008194,lam-dep-suc-khoe,"price,desc"
9216,209408276,lam-dep-suc-khoe,"price,desc"
9217,237012954,lam-dep-suc-khoe,"price,desc"
9218,53875429,lam-dep-suc-khoe,"price,desc"
9219,242663217,lam-dep-suc-khoe,"price,desc"
9220,41107522,lam-dep-suc-khoe,"price,desc"
9221,14988097,lam-dep-suc-khoe,"price,desc"
9222,13514446,lam-dep-suc-khoe,"price,desc"
9223,14980530,lam-dep-suc-khoe,"price,desc"
9224,14968172,lam-dep-suc-khoe,"price,desc"
9225,57885567,lam-dep-suc-khoe,"price,desc"
9226,15050146,lam-dep-suc-khoe,"price,desc"
9227,57905714,lam-dep-suc-khoe,"price,desc"
9228,58812581,lam-dep-suc-khoe,"price,desc"
9229,2431465,lam-dep-suc-khoe,"price,desc"
9230,253044827,lam-dep-suc-khoe,"price,desc"
9271,191365684,lam-dep-suc-khoe,newest
9272,213698600,lam-dep-suc-khoe,newest
9273,65401394,lam-dep-suc-khoe,newest
9274,252561139,lam-dep-suc-khoe,newest
9275,252678509,lam-dep-suc-khoe,newest
9276,212598370,lam-dep-suc-khoe,newest
9278,186619460,lam-dep-suc-khoe,newest
9279,149346549,lam-dep-suc-khoe,newest
9280,198084516,lam-dep-suc-khoe,newest
9281,58676812,lam-dep-suc-khoe,newest
9282,5504295,lam-dep-suc-khoe,newest
9283,96868878,lam-dep-suc-khoe,newest
9284,252136223,lam-dep-suc-khoe,newest
9286,74926626,lam-dep-suc-khoe,newest
9287,175097321,lam-dep-suc-khoe,newest
9288,58811954,lam-dep-suc-khoe,newest
9289,7073667,lam-dep-suc-khoe,newest
9290,2775387,lam-dep-suc-khoe,newest
9292,53387907,lam-dep-suc-khoe,newest
9294,48291658,lam-dep-suc-khoe,newest
9295,50326501,lam-dep-suc-khoe,newest
9296,198102288,lam-dep-suc-khoe,newest
9297,132353050,lam-dep-suc-khoe,newest
9298,73159447,lam-dep-suc-khoe,newest
9300,186244083,lam-dep-suc-khoe,newest
9301,205985267,lam-dep-suc-khoe,newest
9302,14051440,lam-dep-suc-khoe,newest
9303,157525704,lam-dep-suc-khoe,newest
9304,6546701,lam-dep-suc-khoe,newest
9305,161955965,lam-dep-suc-khoe,newest
9306,56986002,lam-dep-suc-khoe,newest
9307,68491719,lam-dep-suc-khoe,newest
9309,247287157,lam-dep-suc-khoe,newest
9310,119251243,lam-dep-suc-khoe,newest
9311,263294819,lam-dep-suc-khoe,"price,asc"
9312,263295170,lam-dep-suc-khoe,"price,asc"
9313,263294922,lam-dep-suc-khoe,"price,asc"
9314,263294894,lam-dep-suc-khoe,"price,asc"
9315,263294815,lam-dep-suc-khoe,"price,asc"
9316,263294514,lam-dep-suc-khoe,"price,asc"
9317,263294462,lam-dep-suc-khoe,"price,asc"
9318,263294393,lam-dep-suc-khoe,"price,asc"
9319,263294360,lam-dep-suc-khoe,"price,asc"
9320,263294183,lam-dep-suc-khoe,"price,asc"
9321,263294142,lam-dep-suc-khoe,"price,asc"
9322,263294121,lam-dep-suc-khoe,"price,asc"
9323,263294080,lam-dep-suc-khoe,"price,asc"
9324,263294040,lam-dep-suc-khoe,"price,asc"
9325,263293514,lam-dep-suc-khoe,"price,asc"
9326,263293564,lam-dep-suc-khoe,"price,asc"
9327,263293713,lam-dep-suc-khoe,"price,asc"
9328,263293523,lam-dep-suc-khoe,"price,asc"
9329,263293339,lam-dep-suc-khoe,"price,asc"
9330,263293072,lam-dep-suc-khoe,"price,asc"
9331,263292868,lam-dep-suc-khoe,"price,asc"
9332,263292860,lam-dep-suc-khoe,"price,asc"
9333,263292843,lam-dep-suc-khoe,"price,asc"
9334,263292800,lam-dep-suc-khoe,"price,asc"
9335,263287907,lam-dep-suc-khoe,"price,asc"
9336,262891557,lam-dep-suc-khoe,"price,asc"
9337,263277569,lam-dep-suc-khoe,"price,asc"
9338,263277297,lam-dep-suc-khoe,"price,asc"
9339,263277265,lam-dep-suc-khoe,"price,asc"
9340,263275119,lam-dep-suc-khoe,"price,asc"
9341,208427603,lam-dep-suc-khoe,"price,asc"
9342,263274869,lam-dep-suc-khoe,"price,asc"
9343,263274236,lam-dep-suc-khoe,"price,asc"
9344,263274032,lam-dep-suc-khoe,"price,asc"
9345,263273920,lam-dep-suc-khoe,"price,asc"
9346,263273877,lam-dep-suc-khoe,"price,asc"
9347,263272229,lam-dep-suc-khoe,"price,asc"
9348,263272086,lam-dep-suc-khoe,"price,asc"
9349,263272067,lam-dep-suc-khoe,"price,asc"
9350,263272037,lam-dep-suc-khoe,"price,asc"
9391,253047000,lam-dep-suc-khoe,"price,desc"
9392,248154660,lam-dep-suc-khoe,"price,desc"
9393,236945230,lam-dep-suc-khoe,"price,desc"
9394,221728236,lam-dep-suc-khoe,"price,desc"
9395,195638987,lam-dep-suc-khoe,"price,desc"
9396,193003348,lam-dep-suc-khoe,"price,desc"
9397,230202593,lam-dep-suc-khoe,"price,desc"
9398,217509135,lam-dep-suc-khoe,"price,desc"
9399,214195933,lam-dep-suc-khoe,"price,desc"
9400,77543879,lam-dep-suc-khoe,"price,desc"
9401,197607148,lam-dep-suc-khoe,"price,desc"
9402,197606058,lam-dep-suc-khoe,"price,desc"
9403,249772075,lam-dep-suc-khoe,"price,desc"
9404,165747350,lam-dep-suc-khoe,"price,desc"
9405,242995763,lam-dep-suc-khoe,"price,desc"
9406,177117380,lam-dep-suc-khoe,"price,desc"
9407,249086478,lam-dep-suc-khoe,"price,desc"
9408,103786410,lam-dep-suc-khoe,"price,desc"
9409,72203125,lam-dep-suc-khoe,"price,desc"
9410,15990126,lam-dep-suc-khoe,"price,desc"
9411,242663083,lam-dep-suc-khoe,"price,desc"
9412,19986794,lam-dep-suc-khoe,"price,desc"
9413,252559377,lam-dep-suc-khoe,"price,desc"
9414,205673214,lam-dep-suc-khoe,"price,desc"
9415,136716771,lam-dep-suc-khoe,"price,desc"
9416,25402439,lam-dep-suc-khoe,"price,desc"
9417,206319908,lam-dep-suc-khoe,"price,desc"
9418,253059012,lam-dep-suc-khoe,"price,desc"
9419,55332446,lam-dep-suc-khoe,"price,desc"
9420,9848549,lam-dep-suc-khoe,"price,desc"
9421,242663121,lam-dep-suc-khoe,"price,desc"
9422,182740952,lam-dep-suc-khoe,"price,desc"
9423,170105289,lam-dep-suc-khoe,"price,desc"
9424,254180584,lam-dep-suc-khoe,"price,desc"
9425,191585510,lam-dep-suc-khoe,"price,desc"
9426,251403028,lam-dep-suc-khoe,"price,desc"
9427,188947051,lam-dep-suc-khoe,"price,desc"
9428,116382077,lam-dep-suc-khoe,"price,desc"
9429,14990980,lam-dep-suc-khoe,"price,desc"
9433,99974714,lam-dep-suc-khoe,top_seller
9436,250020365,lam-dep-suc-khoe,top_seller
9438,127515106,lam-dep-suc-khoe,top_seller
9439,191365626,lam-dep-suc-khoe,top_seller
9440,116438272,lam-dep-suc-khoe,top_seller
9441,177628440,lam-dep-suc-khoe,top_seller
9442,58488552,lam-dep-suc-khoe,top_seller
9443,195967172,lam-dep-suc-khoe,top_seller
9444,207207880,lam-dep-suc-khoe,top_seller
9445,72740929,lam-dep-suc-khoe,top_seller
9446,249384187,lam-dep-suc-khoe,top_seller
9447,248762370,lam-dep-suc-khoe,top_seller
9448,203012934,lam-dep-suc-khoe,top_seller
9449,252106773,lam-dep-suc-khoe,top_seller
9450,157548456,lam-dep-suc-khoe,top_seller
9453,1754691,lam-dep-suc-khoe,top_seller
9454,12132947,lam-dep-suc-khoe,top_seller
9456,19803125,lam-dep-suc-khoe,top_seller
9457,183355874,lam-dep-suc-khoe,top_seller
9458,75826179,lam-dep-suc-khoe,top_seller
9461,206488487,lam-dep-suc-khoe,top_seller
9462,73784809,lam-dep-suc-khoe,top_seller
9463,85396315,lam-dep-suc-khoe,top_seller
9464,392967,lam-dep-suc-khoe,top_seller
9465,177591562,lam-dep-suc-khoe,top_seller
9466,877362,lam-dep-suc-khoe,top_seller
9467,109070253,lam-dep-suc-khoe,top_seller
9468,195844695,lam-dep-suc-khoe,top_seller
9469,109297988,lam-dep-suc-khoe,top_seller
9470,25074016,lam-dep-suc-khoe,top_seller
9471,173360901,lam-dep-suc-khoe,newest
9472,470417,lam-dep-suc-khoe,newest
9476,53308802,lam-dep-suc-khoe,newest
9478,15520057,lam-dep-suc-khoe,newest
9481,7609680,lam-dep-suc-khoe,newest
9482,131340102,lam-dep-suc-khoe,newest
9483,48721852,lam-dep-suc-khoe,newest
9484,26115522,lam-dep-suc-khoe,newest
9485,35031098,lam-dep-suc-khoe,newest
9487,8142301,lam-dep-suc-khoe,newest
9488,1628057,lam-dep-suc-khoe,newest
9489,171116898,lam-dep-suc-khoe,newest
9490,105632400,lam-dep-suc-khoe,newest
9491,253671424,lam-dep-suc-khoe,newest
9492,42889999,lam-dep-suc-khoe,newest
9493,103998343,lam-dep-suc-khoe,newest
9494,79007527,lam-dep-suc-khoe,newest
9495,17613452,lam-dep-suc-khoe,newest
9496,13824600,lam-dep-suc-khoe,newest
9497,58545954,lam-dep-suc-khoe,newest
9498,117170053,lam-dep-suc-khoe,newest
9499,3490039,lam-dep-suc-khoe,newest
9500,3490281,lam-dep-suc-khoe,newest
9501,188767619,lam-dep-suc-khoe,newest
9502,72790654,lam-dep-suc-khoe,newest
9503,88223765,lam-dep-suc-khoe,newest
9505,262550670,lam-dep-suc-khoe,newest
9506,194040396,lam-dep-suc-khoe,newest
9507,23006566,lam-dep-suc-khoe,newest
9508,76775262,lam-dep-suc-khoe,newest
9509,19616866,lam-dep-suc-khoe,newest
9510,82403069,lam-dep-suc-khoe,newest
9511,263271979,lam-dep-suc-khoe,"price,desc"
9512,263271911,lam-dep-suc-khoe,"price,desc"
9513,263271816,lam-dep-suc-khoe,"price,desc"
9514,263271357,lam-dep-suc-khoe,"price,desc"
9515,263266044,lam-dep-suc-khoe,"price,desc"
9516,263256302,lam-dep-suc-khoe,"price,desc"
9517,263255989,lam-dep-suc-khoe,"price,desc"
9518,263246542,lam-dep-suc-khoe,"price,desc"
9519,263265463,lam-dep-suc-khoe,"price,desc"
9520,263264237,lam-dep-suc-khoe,"price,desc"
9521,263256654,lam-dep-suc-khoe,"price,desc"
9522,263256692,lam-dep-suc-khoe,"price,desc"
9523,263256392,lam-dep-suc-khoe,"price,desc"
9524,263256228,lam-dep-suc-khoe,"price,desc"
9525,263255386,lam-dep-suc-khoe,"price,desc"
9526,263253551,lam-dep-suc-khoe,"price,desc"
9527,263252446,lam-dep-suc-khoe,"price,desc"
9528,263252472,lam-dep-suc-khoe,"price,desc"
9529,263251792,lam-dep-suc-khoe,"price,desc"
9530,263249994,lam-dep-suc-khoe,"price,desc"
9531,261946671,lam-dep-suc-khoe,"price,desc"
9532,263209748,lam-dep-suc-khoe,"price,desc"
9533,263243967,lam-dep-suc-khoe,"price,desc"
9534,263243814,lam-dep-suc-khoe,"price,desc"
9535,263243714,lam-dep-suc-khoe,"price,desc"
9536,263241928,lam-dep-suc-khoe,"price,desc"
9537,263241811,lam-dep-suc-khoe,"price,desc"
9538,263241666,lam-dep-suc-khoe,"price,desc"
9539,263241661,lam-dep-suc-khoe,"price,desc"
9540,263117168,lam-dep-suc-khoe,"price,desc"
9541,263240186,lam-dep-suc-khoe,"price,desc"
9542,263239833,lam-dep-suc-khoe,"price,desc"
9543,263239770,lam-dep-suc-khoe,"price,desc"
9544,263239768,lam-dep-suc-khoe,"price,desc"
9545,263239540,lam-dep-suc-khoe,"price,desc"
9546,263239534,lam-dep-suc-khoe,"price,desc"
9547,263239529,lam-dep-suc-khoe,"price,desc"
9548,263239406,lam-dep-suc-khoe,"price,desc"
9549,263210281,lam-dep-suc-khoe,"price,desc"
9550,263210348,lam-dep-suc-khoe,"price,desc"
9551,203960886,lam-dep-suc-khoe,"price,desc"
9552,203999039,lam-dep-suc-khoe,"price,desc"
9553,158076893,lam-dep-suc-khoe,"price,desc"
9554,203999028,lam-dep-suc-khoe,"price,desc"
9555,147854056,lam-dep-suc-khoe,"price,desc"
9556,183034117,lam-dep-suc-khoe,"price,desc"
9557,207911503,lam-dep-suc-khoe,"price,desc"
9558,259520690,lam-dep-suc-khoe,"price,desc"
9559,141972329,lam-dep-suc-khoe,"price,desc"
9560,206461393,lam-dep-suc-khoe,"price,desc"
9561,143378724,lam-dep-suc-khoe,"price,desc"
9562,195111850,lam-dep-suc-khoe,"price,desc"
9563,186554869,lam-dep-suc-khoe,"price,desc"
9564,147947259,lam-dep-suc-khoe,"price,desc"
9565,242484765,lam-dep-suc-khoe,"price,desc"
9566,193531770,lam-dep-suc-khoe,"price,desc"
9567,114688638,lam-dep-suc-khoe,"price,desc"
9568,215129357,lam-dep-suc-khoe,"price,desc"
9569,193531352,lam-dep-suc-khoe,"price,desc"
9570,193531977,lam-dep-suc-khoe,"price,desc"
9571,242484965,lam-dep-suc-khoe,"price,desc"
9572,147891751,lam-dep-suc-khoe,"price,desc"
9573,204065435,lam-dep-suc-khoe,"price,desc"
9574,247447976,lam-dep-suc-khoe,"price,desc"
9575,1659079,lam-dep-suc-khoe,"price,desc"
9576,147636521,lam-dep-suc-khoe,"price,desc"
9577,147891483,lam-dep-suc-khoe,"price,desc"
9578,102532257,lam-dep-suc-khoe,"price,desc"
9579,245774932,lam-dep-suc-khoe,"price,desc"
9580,155772986,lam-dep-suc-khoe,"price,desc"
9581,114685937,lam-dep-suc-khoe,"price,desc"
9582,206291418,lam-dep-suc-khoe,"price,desc"
9583,206291134,lam-dep-suc-khoe,"price,desc"
9584,144510100,lam-dep-suc-khoe,"price,desc"
9585,103472840,lam-dep-suc-khoe,"price,desc"
9586,209304463,lam-dep-suc-khoe,"price,desc"
9587,149198400,lam-dep-suc-khoe,"price,desc"
9588,124273003,lam-dep-suc-khoe,"price,desc"
9589,147891469,lam-dep-suc-khoe,"price,desc"
9590,218755870,lam-dep-suc-khoe,"price,desc"
9591,202876946,lam-dep-suc-khoe,"price,desc"
9592,36389487,lam-dep-suc-khoe,"price,desc"
9593,53898615,lam-dep-suc-khoe,"price,desc"
9594,98187493,lam-dep-suc-khoe,"price,desc"
9595,46063760,lam-dep-suc-khoe,"price,desc"
9596,207207434,lam-dep-suc-khoe,"price,desc"
9597,176166393,lam-dep-suc-khoe,"price,desc"
9598,194418200,lam-dep-suc-khoe,"price,desc"
9599,17917676,lam-dep-suc-khoe,"price,desc"
9600,1534471,lam-dep-suc-khoe,"price,desc"
9601,251395775,lam-dep-suc-khoe,"price,desc"
9602,247678771,lam-dep-suc-khoe,"price,desc"
9603,179520587,lam-dep-suc-khoe,"price,desc"
9604,206553300,lam-dep-suc-khoe,"price,desc"
9605,259514222,lam-dep-suc-khoe,"price,desc"
9606,257757851,lam-dep-suc-khoe,"price,desc"
9607,221739098,lam-dep-suc-khoe,"price,desc"
9608,259520372,lam-dep-suc-khoe,"price,desc"
9609,198364637,lam-dep-suc-khoe,"price,desc"
9610,253190475,lam-dep-suc-khoe,"price,desc"
9611,14982347,lam-dep-suc-khoe,"price,desc"
9612,253056715,lam-dep-suc-khoe,"price,desc"
9613,257757848,lam-dep-suc-khoe,"price,desc"
9614,77625404,lam-dep-suc-khoe,"price,desc"
9615,205674589,lam-dep-suc-khoe,"price,desc"
9616,257770274,lam-dep-suc-khoe,"price,desc"
9617,182743078,lam-dep-suc-khoe,"price,desc"
9618,217474909,lam-dep-suc-khoe,"price,desc"
9619,102504360,lam-dep-suc-khoe,"price,desc"
9620,87915014,lam-dep-suc-khoe,"price,desc"
9621,261866345,lam-dep-suc-khoe,"price,desc"
9622,243024421,lam-dep-suc-khoe,"price,desc"
9623,257779316,lam-dep-suc-khoe,"price,desc"
9624,243025108,lam-dep-suc-khoe,"price,desc"
9625,221243405,lam-dep-suc-khoe,"price,desc"
9626,252882714,lam-dep-suc-khoe,"price,desc"
9627,220684683,lam-dep-suc-khoe,"price,desc"
9628,77581086,lam-dep-suc-khoe,"price,desc"
9629,206319832,lam-dep-suc-khoe,"price,desc"
9630,252050138,lam-dep-suc-khoe,"price,desc"
9672,217729020,lam-dep-suc-khoe,top_seller
9673,143063049,lam-dep-suc-khoe,top_seller
9674,107181651,lam-dep-suc-khoe,top_seller
9675,1601595,lam-dep-suc-khoe,top_seller
9678,197902379,lam-dep-suc-khoe,top_seller
9680,108535195,lam-dep-suc-khoe,top_seller
9681,222638357,lam-dep-suc-khoe,top_seller
9684,12056666,lam-dep-suc-khoe,top_seller
9685,213684259,lam-dep-suc-khoe,top_seller
9686,77779979,lam-dep-suc-khoe,top_seller
9687,76210034,lam-dep-suc-khoe,top_seller
9688,44138399,lam-dep-suc-khoe,top_seller
9689,2789921,lam-dep-suc-khoe,top_seller
9690,73785816,lam-dep-suc-khoe,top_seller
9691,19383901,lam-dep-suc-khoe,top_seller
9697,182464742,lam-dep-suc-khoe,top_seller
9698,160051933,lam-dep-suc-khoe,top_seller
9699,68279712,lam-dep-suc-khoe,top_seller
9700,207316699,lam-dep-suc-khoe,top_seller
9701,48290415,lam-dep-suc-khoe,top_seller
9702,48291660,lam-dep-suc-khoe,top_seller
9705,203177133,lam-dep-suc-khoe,top_seller
9706,24260927,lam-dep-suc-khoe,top_seller
9707,3179511,lam-dep-suc-khoe,top_seller
9710,202483946,lam-dep-suc-khoe,top_seller
9711,263210324,lam-dep-suc-khoe,newest
9712,263210190,lam-dep-suc-khoe,newest
9713,263210101,lam-dep-suc-khoe,newest
9714,263208434,lam-dep-suc-khoe,newest
9715,263209180,lam-dep-suc-khoe,newest
9716,263209730,lam-dep-suc-khoe,newest
9717,263208763,lam-dep-suc-khoe,newest
